觀測時間(day),測站氣壓(hPa),海平面氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),露點溫度(℃),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),降水時數(hour),最大十分鐘降水量(mm),最大十分鐘降水量起始時間(LST),最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間(LST),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),能見度(km),A型蒸發量(mm),日最高紫外線指數,日最高紫外線指數時間(LST),總雲量(0~10)
17,1018.7,1019.1,1021.0,2019-01-17 23:38,1016.6,2019-01-17 03:52,19.9,24.3,2019-01-17 14:28,17.1,2019-01-17 23:28,15.2,75,60,2019-01-17 15:05,3.4,360,8.2,350,2019-01-17 11:58,0.0,0.0,0.0,...,0.0,...,5.1,46.9,11.05,5.7,1.8,7,2019-01-17 13:00,5.0
18,1020.4,1020.8,1022.4,2019-01-18 08:44,1018.4,2019-01-18 15:21,20.2,23.4,2019-01-18 12:38,16.6,2019-01-18 02:54,14.9,72,64,2019-01-18 12:37,2.2,310,6.9,290,2019-01-18 13:08,0.0,0.0,0.0,...,0.0,...,8.2,75.4,15.24,6.2,2.9,7,2019-01-18 13:00,2.3
19,1019.0,1019.4,1020.8,2019-01-19 00:01,1017.2,2019-01-19 14:17,21.9,25.8,2019-01-19 12:58,19.8,2019-01-19 07:05,15.4,67,51,2019-01-19 12:54,2.1,30,6.8,330,2019-01-19 14:39,0.6,0.9,0.6,2019-01-19 23:39,0.6,2019-01-19 23:05,0.0,0.0,7.79,5.5,-1.6,5,2019-01-19 13:00,9.5
20,1017.6,1018.0,1019.5,2019-01-20 09:11,1015.8,2019-01-20 15:22,22.5,26.0,2019-01-20 12:19,19.4,2019-01-20 01:27,17.1,73,55,2019-01-20 13:35,2.4,350,7.4,350,2019-01-20 14:57,0.5,0.8,0.5,2019-01-20 00:01,0.5,2019-01-20 00:01,2.8,25.7,9.90,6.3,3.9,6,2019-01-20 12:00,6.5
21,1018.2,1018.6,1020.1,2019-01-21 09:06,1016.5,2019-01-21 03:54,19.3,22.9,2019-01-21 15:11,17.4,2019-01-21 21:26,14.5,74,64,2019-01-21 15:10,3.3,360,8.7,360,2019-01-21 20:48,0.0,0.0,0.0,...,0.0,...,1.0,9.2,6.72,6.5,2.3,4,2019-01-21 14:00,8.8
22,1018.7,1019.1,1020.1,2019-01-22 09:16,1016.8,2019-01-22 15:26,18.5,22.5,2019-01-22 12:06,16.0,2019-01-22 07:21,12.5,69,55,2019-01-22 16:06,4.0,360,9.1,360,2019-01-22 16:52,0.0,0.0,0.0,...,0.0,...,8.6,78.7,15.01,7.0,4.4,7,2019-01-22 13:00,2.1
23,1018.4,1018.8,1020.1,2019-01-23 08:34,1017.1,2019-01-23 15:30,18.7,23.4,2019-01-23 15:17,14.6,2019-01-23 06:11,12.2,66,53,2019-01-23 14:28,2.4,350,7.3,360,2019-01-23 00:23,0.0,0.0,0.0,...,0.0,...,3.6,32.9,9.99,5.3,3.1,5,2019-01-23 12:00,5.0
24,1018.6,1019.0,1020.0,2019-01-24 08:31,1016.9,2019-01-24 15:17,20.6,24.9,2019-01-24 13:59,16.7,2019-01-24 04:08,13.5,65,49,2019-01-24 14:09,2.2,360,7.2,320,2019-01-24 15:18,0.0,0.0,0.0,...,0.0,...,9.6,87.6,15.22,5.8,3.1,6,2019-01-24 13:00,0.4
25,1019.3,1019.7,1020.9,2019-01-25 09:24,1017.2,2019-01-25 15:00,21.1,25.6,2019-01-25 13:47,18.0,2019-01-25 04:15,14.0,65,50,2019-01-25 16:49,2.6,20,10.3,360,2019-01-25 16:49,0.0,0.0,0.0,...,0.0,...,8.8,80.2,15.48,6.3,3.9,6,2019-01-25 13:00,1.9
26,1020.6,1021.0,1022.1,2019-01-26 09:34,1019.0,2019-01-26 14:50,19.2,23.5,2019-01-26 14:19,16.4,2019-01-26 06:51,12.7,66,53,2019-01-26 15:10,2.4,360,6.9,360,2019-01-26 17:29,0.0,0.0,0.0,...,0.0,...,0.7,6.4,6.93,5.5,3.2,3,2019-01-26 13:00,8.2
27,1021.9,1022.3,1024.4,2019-01-27 09:10,1020.4,2019-01-27 15:56,19.0,22.7,2019-01-27 15:07,16.1,2019-01-27 05:54,11.8,63,55,2019-01-27 11:06,2.1,10,6.7,360,2019-01-27 00:50,0.0,0.0,0.0,...,0.0,...,2.4,21.8,11.45,7.2,2.6,5,2019-01-27 13:00,7.9
28,1020.5,1020.9,1022.5,2019-01-28 09:14,1018.6,2019-01-28 15:23,20.5,24.5,2019-01-28 13:35,16.3,2019-01-28 05:45,14.3,68,55,2019-01-28 15:25,1.8,20,6.8,290,2019-01-28 14:22,0.0,0.0,0.0,...,0.0,...,9.0,81.7,15.87,6.3,2.7,6,2019-01-28 13:00,0.8
29,1020.5,1020.9,1021.9,2019-01-29 08:56,1018.8,2019-01-29 14:13,21.8,25.9,2019-01-29 14:18,18.2,2019-01-29 03:37,14.0,62,45,2019-01-29 14:46,2.0,300,6.3,290,2019-01-29 14:25,0.0,0.0,0.0,...,0.0,...,8.4,76.1,15.26,7.7,2.5,8,2019-01-29 13:00,2.6
30,1020.1,1020.5,1022.4,2019-01-30 09:34,1018.3,2019-01-30 15:21,22.5,26.2,2019-01-30 10:33,18.0,2019-01-30 06:36,15.1,63,43,2019-01-30 10:29,1.9,290,7.4,290,2019-01-30 12:44,0.0,0.0,0.0,...,0.0,...,7.9,71.5,15.25,6.8,4.6,7,2019-01-30 12:00,4.5
31,1017.9,1018.3,1019.9,2019-01-31 09:58,1015.9,2019-01-31 15:13,24.2,28.8,2019-01-31 13:13,20.1,2019-01-31 04:26,15.6,59,45,2019-01-31 11:16,2.8,60,9.3,350,2019-01-31 17:16,0.0,0.0,0.0,...,0.0,...,6.7,60.5,14.18,9.2,5.7,7,2019-01-31 14:00,3.4
01,1019.9,1020.3,1022.0,2019-02-01 10:19,1018.2,2019-02-01 03:50,22.1,25.5,2019-02-01 12:57,18.8,2019-02-01 07:16,14.9,64,53,2019-02-01 12:39,2.2,330,6.1,360,2019-02-01 01:51,0.0,0.0,0.0,...,0.0,...,6.7,60.5,13.77,7.0,3.7,7,2019-02-01 13:00,4.8
02,1018.1,1018.5,1020.4,2019-02-02 00:01,1015.7,2019-02-02 15:26,22.8,26.2,2019-02-02 13:26,20.0,2019-02-02 05:19,16.6,68,60,2019-02-02 13:24,1.6,20,6.5,290,2019-02-02 14:33,0.0,0.0,0.0,...,0.0,...,9.5,85.6,15.52,6.3,3.8,7,2019-02-02 13:00,2.4
03,1017.2,1017.6,1018.9,2019-02-03 09:42,1015.8,2019-02-03 04:07,24.8,29.7,2019-02-03 11:49,20.2,2019-02-03 05:40,19.8,74,58,2019-02-03 09:26,2.0,160,10.4,130,2019-02-03 10:04,T,0.3,T,2019-02-03 20:40,T,2019-02-03 20:40,7.0,63.0,14.26,9.8,-2.2,9,2019-02-03 12:00,4.4
04,1017.4,1017.8,1019.6,2019-02-04 09:18,1015.4,2019-02-04 15:17,24.0,27.7,2019-02-04 10:51,21.4,2019-02-04 23:27,20.1,79,68,2019-02-04 10:45,1.6,320,7.0,190,2019-02-04 12:12,6.0,3.0,1.5,2019-02-04 20:22,4.0,2019-02-04 19:55,2.3,20.7,8.58,9.7,-0.4,6,2019-02-04 11:00,5.5
05,1015.9,1016.3,1018.2,2019-02-05 09:18,1013.6,2019-02-05 15:22,22.5,26.8,2019-02-05 13:19,19.1,2019-02-05 07:12,18.1,76,60,2019-02-05 13:48,2.8,20,8.5,340,2019-02-05 21:24,1.5,1.8,0.5,2019-02-05 04:47,1.0,2019-02-05 04:27,2.2,19.7,11.04,6.3,1.6,8,2019-02-05 13:00,8.4
06,1014.4,1014.8,1015.9,2019-02-06 00:23,1012.7,2019-02-06 15:03,23.2,26.7,2019-02-06 11:38,20.0,2019-02-06 02:41,18.3,74,58,2019-02-06 11:55,2.2,320,8.4,360,2019-02-06 00:45,0.0,0.0,0.0,...,0.0,...,8.1,72.5,16.18,7.3,2.7,8,2019-02-06 13:00,1.5
07,1014.7,1015.1,1017.0,2019-02-07 09:11,1012.2,2019-02-07 15:06,25.0,31.3,2019-02-07 12:50,20.7,2019-02-07 06:48,17.6,65,32,2019-02-07 12:46,2.5,290,8.7,350,2019-02-07 09:37,0.0,0.0,0.0,...,0.0,...,10.1,90.3,17.80,10.0,6.5,8,2019-02-07 13:00,0.0
08,1015.5,1015.9,1017.1,2019-02-08 08:18,1013.6,2019-02-08 15:59,23.0,26.4,2019-02-08 14:53,20.0,2019-02-08 06:35,17.6,72,60,2019-02-08 14:50,2.4,10,7.2,350,2019-02-08 19:44,0.0,0.0,0.0,...,0.0,...,9.9,88.4,16.94,6.0,3.5,7,2019-02-08 13:00,0.7
09,1017.7,1018.1,1019.8,2019-02-09 21:43,1015.7,2019-02-09 04:35,23.3,27.5,2019-02-09 12:19,19.8,2019-02-09 06:25,16.7,67,54,2019-02-09 10:46,2.5,360,7.7,310,2019-02-09 14:14,0.0,0.0,0.0,...,0.0,...,9.6,85.6,16.44,8.0,4.2,7,2019-02-09 13:00,0.2
10,1020.4,1020.8,1022.7,2019-02-10 22:53,1018.4,2019-02-10 02:33,23.0,27.5,2019-02-10 14:37,19.0,2019-02-10 06:49,16.9,69,58,2019-02-10 10:55,2.4,20,8.5,300,2019-02-10 15:42,0.0,0.0,0.0,...,0.0,...,7.2,64.1,15.15,8.5,4.1,7,2019-02-10 13:00,3.1
11,1022.2,1022.6,1023.5,2019-02-11 09:45,1020.8,2019-02-11 15:00,23.2,27.3,2019-02-11 14:07,20.1,2019-02-11 06:40,16.7,67,57,2019-02-11 15:35,2.7,350,7.3,340,2019-02-11 06:04,0.0,0.0,0.0,...,0.0,...,7.0,62.2,15.59,6.3,6.2,8,2019-02-11 13:00,4.4
12,1022.3,1022.7,1023.9,2019-02-12 08:45,1021.1,2019-02-12 14:20,23.1,26.6,2019-02-12 12:15,19.1,2019-02-12 04:43,17.0,69,59,2019-02-12 11:14,2.4,310,7.5,360,2019-02-12 04:37,0.0,0.0,0.0,...,0.0,...,5.2,46.1,13.75,6.5,2.6,8,2019-02-12 12:00,6.1
13,1020.4,1020.8,1022.5,2019-02-13 00:12,1017.6,2019-02-13 15:11,25.1,29.6,2019-02-13 12:09,21.5,2019-02-13 03:49,19.4,71,54,2019-02-13 10:22,2.2,30,8.1,310,2019-02-13 12:47,0.0,0.0,0.0,...,0.0,...,9.5,84.1,18.21,7.7,5.0,9,2019-02-13 13:00,2.5
14,1019.8,1020.2,1021.3,2019-02-14 09:22,1018.3,2019-02-14 14:13,24.6,28.2,2019-02-14 12:28,21.5,2019-02-14 07:15,19.0,72,60,2019-02-14 11:15,2.4,310,7.2,280,2019-02-14 13:03,0.0,0.0,0.0,...,0.0,...,9.8,86.6,16.48,6.7,3.6,7,2019-02-14 12:00,2.2
15,1019.2,1019.6,1021.3,2019-02-15 09:02,1017.0,2019-02-15 15:21,24.2,28.1,2019-02-15 12:45,20.6,2019-02-15 06:31,19.0,73,61,2019-02-15 10:45,2.1,10,6.1,360,2019-02-15 05:02,0.0,0.0,0.0,...,0.0,...,9.8,86.5,18.24,6.0,3.9,9,2019-02-15 13:00,3.4
16,1017.6,1018.0,1020.1,2019-02-16 09:28,1015.5,2019-02-16 15:32,24.3,28.3,2019-02-16 12:24,21.8,2019-02-16 03:09,18.4,70,57,2019-02-16 13:16,2.2,330,6.9,360,2019-02-16 18:37,0.0,0.0,0.0,...,0.0,...,8.7,76.6,15.30,8.3,5.1,7,2019-02-16 13:00,4.4
17,1017.2,1017.6,1018.9,2019-02-17 09:11,1015.1,2019-02-17 14:44,22.9,27.3,2019-02-17 13:49,19.9,2019-02-17 05:50,17.2,71,59,2019-02-17 14:32,3.5,20,8.9,330,2019-02-17 18:15,0.0,0.0,0.0,...,0.0,...,8.2,72.1,15.97,8.5,5.1,8,2019-02-17 12:00,5.0
18,1015.6,1016.0,1017.5,2019-02-18 00:02,1012.9,2019-02-18 15:30,24.5,28.3,2019-02-18 13:35,20.3,2019-02-18 06:19,19.0,72,60,2019-02-18 13:35,2.7,160,10.4,150,2019-02-18 17:25,0.0,0.0,0.0,...,0.0,...,8.5,74.6,17.32,7.5,3.3,10,2019-02-18 13:00,3.4
19,1017.8,1018.2,1020.0,2019-02-19 21:19,1015.6,2019-02-19 04:16,26.2,29.7,2019-02-19 11:28,23.0,2019-02-19 06:44,22.0,78,61,2019-02-19 12:39,1.4,210,6.2,220,2019-02-19 15:18,0.0,0.0,0.0,...,0.0,...,8.5,74.5,17.49,8.5,4.5,9,2019-02-19 13:00,4.7
20,1019.2,1019.6,1021.3,2019-02-20 09:09,1017.7,2019-02-20 15:44,26.2,29.2,2019-02-20 12:44,23.4,2019-02-20 06:46,21.4,75,63,2019-02-20 12:38,1.9,180,8.3,180,2019-02-20 14:28,0.0,0.0,0.0,...,0.0,...,9.8,85.7,18.93,11.5,5.9,10,2019-02-20 13:00,1.8
21,1017.3,1017.7,1019.6,2019-02-21 00:03,1015.6,2019-02-21 18:22,26.0,29.2,2019-02-21 11:52,23.2,2019-02-21 06:35,20.3,71,59,2019-02-21 12:03,2.1,200,9.4,190,2019-02-21 11:59,0.0,0.0,0.0,...,0.0,...,7.7,67.2,17.06,11.0,4.5,10,2019-02-21 12:00,2.9
22,1015.6,1016.0,1017.1,2019-02-22 22:18,1013.7,2019-02-22 14:16,23.8,28.8,2019-02-22 11:30,20.6,2019-02-22 23:13,18.6,73,57,2019-02-22 11:25,3.5,320,12.2,310,2019-02-22 14:51,0.0,0.0,0.0,...,0.0,...,9.6,83.7,18.92,5.5,4.3,10,2019-02-22 13:00,2.5
23,1015.3,1015.7,1017.0,2019-02-23 00:02,1012.8,2019-02-23 15:04,22.2,25.4,2019-02-23 13:12,18.8,2019-02-23 05:42,16.1,68,60,2019-02-23 19:03,2.5,20,8.8,350,2019-02-23 04:07,0.0,0.0,0.0,...,0.0,...,6.1,53.1,14.59,6.8,4.9,9,2019-02-23 13:00,5.6
24,1014.4,1014.8,1016.1,2019-02-24 09:00,1012.5,2019-02-24 15:03,22.3,26.1,2019-02-24 14:01,20.0,2019-02-24 05:23,16.0,67,59,2019-02-24 13:51,2.3,10,9.3,350,2019-02-24 17:52,0.0,0.0,0.0,...,0.0,...,2.6,22.6,9.60,6.3,-1.5,7,2019-02-24 13:00,7.5
25,1015.6,1016.0,1017.6,2019-02-25 23:24,1013.8,2019-02-25 15:06,21.9,26.2,2019-02-25 14:25,18.7,2019-02-25 04:00,17.5,77,59,2019-02-25 11:57,3.3,360,8.8,360,2019-02-25 11:07,5.0,3.7,1.0,2019-02-25 02:55,2.5,2019-02-25 02:39,9.4,81.5,18.67,6.2,5.0,9,2019-02-25 12:00,1.9
26,1016.7,1017.1,1018.5,2019-02-26 08:57,1015.2,2019-02-26 15:43,22.9,26.4,2019-02-26 14:37,19.5,2019-02-26 05:56,17.9,74,62,2019-02-26 14:32,2.4,20,8.3,330,2019-02-26 04:15,0.0,0.0,0.0,...,0.0,...,9.3,80.5,16.85,5.7,4.0,8,2019-02-26 13:00,3.1
27,1014.9,1015.3,1017.0,2019-02-27 07:44,1012.3,2019-02-27 15:19,24.0,28.4,2019-02-27 14:00,20.3,2019-02-27 06:40,18.3,71,56,2019-02-27 14:09,2.4,10,6.3,290,2019-02-27 11:50,0.0,0.0,0.0,...,0.0,...,9.7,83.8,19.24,5.5,3.3,9,2019-02-27 13:00,0.9
28,1014.2,1014.6,1016.0,2019-02-28 23:05,1012.2,2019-02-28 15:31,25.4,29.4,2019-02-28 13:11,22.2,2019-02-28 23:45,18.9,67,55,2019-02-28 10:19,2.9,350,8.2,320,2019-02-28 13:26,0.0,0.0,0.0,...,0.0,...,9.1,78.5,18.51,7.5,5.9,10,2019-02-28 13:00,4.8
01,1015.6,1016.0,1017.5,2019-03-01 10:11,1014.5,2019-03-01 15:35,23.6,26.9,2019-03-01 14:05,21.2,2019-03-01 06:44,18.6,74,66,2019-03-01 12:02,2.6,10,8.9,320,2019-03-01 15:31,0.0,0.0,0.0,...,0.0,...,8.9,76.6,18.81,6.0,4.4,10,2019-03-01 13:00,2.4
02,1012.8,1013.2,1015.8,2019-03-02 00:01,1010.8,2019-03-02 16:03,24.3,28.0,2019-03-02 13:27,20.3,2019-03-02 04:57,19.4,75,61,2019-03-02 17:19,1.9,20,6.8,180,2019-03-02 16:27,0.0,0.0,0.0,...,0.0,...,9.8,84.2,19.21,5.5,4.1,10,2019-03-02 13:00,1.9
03,1010.4,1010.8,1012.6,2019-03-03 23:53,1008.7,2019-03-03 14:16,24.4,28.3,2019-03-03 10:07,22.3,2019-03-03 04:31,18.6,70,59,2019-03-03 21:35,2.1,50,11.7,350,2019-03-03 14:08,2.5,0.8,1.5,2019-03-03 11:48,2.5,2019-03-03 11:40,3.8,32.6,9.55,10.3,-2.3,6,2019-03-03 11:00,6.7
04,1013.9,1014.3,1015.8,2019-03-04 20:18,1011.1,2019-03-04 03:35,23.4,27.0,2019-03-04 14:34,19.7,2019-03-04 06:50,17.8,71,58,2019-03-04 13:10,2.4,320,7.8,350,2019-03-04 01:56,0.0,0.0,0.0,...,0.0,...,9.8,83.9,20.43,7.7,2.2,10,2019-03-04 13:00,1.3
05,1012.6,1013.0,1015.3,2019-03-05 07:00,1010.2,2019-03-05 14:49,25.5,31.5,2019-03-05 11:32,21.4,2019-03-05 03:50,18.2,65,43,2019-03-05 11:30,3.1,160,13.2,160,2019-03-05 13:26,0.0,0.0,0.0,...,0.0,...,2.2,18.8,10.99,9.7,6.7,7,2019-03-05 11:00,7.1
06,1013.0,1013.4,1015.5,2019-03-06 21:49,1011.3,2019-03-06 16:31,23.9,27.9,2019-03-06 10:23,21.2,2019-03-06 05:44,19.0,75,63,2019-03-06 10:05,3.0,320,10.1,320,2019-03-06 14:40,1.0,0.6,0.5,2019-03-06 19:57,1.0,2019-03-06 19:45,5.4,46.0,15.30,7.5,-3.2,8,2019-03-06 12:00,7.0
07,1015.0,1015.4,1017.0,2019-03-07 23:55,1013.3,2019-03-07 04:20,20.8,23.3,2019-03-07 10:45,17.9,2019-03-07 23:47,17.0,79,69,2019-03-07 13:24,2.5,360,9.6,360,2019-03-07 15:07,T,0.3,T,2019-03-07 16:15,T,2019-03-07 16:15,0.0,0.0,4.79,6.5,-2.9,4,2019-03-07 13:00,10.0
08,1015.7,1016.1,1018.1,2019-03-08 12:20,1013.9,2019-03-08 15:14,19.9,24.7,2019-03-08 15:19,17.4,2019-03-08 06:12,16.4,81,63,2019-03-08 15:24,2.5,20,9.6,350,2019-03-08 12:28,0.0,0.0,0.0,...,0.0,...,3.7,31.4,7.64,8.5,3.1,8,2019-03-08 14:00,7.3
09,1011.4,1011.8,1014.8,2019-03-09 00:01,1008.8,2019-03-09 15:50,23.9,28.9,2019-03-09 11:40,19.8,2019-03-09 00:04,20.0,80,60,2019-03-09 10:45,2.1,160,8.9,150,2019-03-09 12:37,4.0,0.4,3.0,2019-03-09 17:32,4.0,2019-03-09 17:30,1.4,11.9,10.15,8.0,-1.2,6,2019-03-09 13:00,7.6
10,1011.8,1012.2,1014.7,2019-03-10 21:11,1010.2,2019-03-10 14:58,22.9,26.9,2019-03-10 13:38,20.0,2019-03-10 21:35,19.0,80,62,2019-03-10 13:38,2.6,20,13.0,350,2019-03-10 03:51,21.0,7.7,10.0,2019-03-10 02:10,10.5,2019-03-10 02:05,4.2,35.5,9.33,8.5,-0.8,7,2019-03-10 14:00,7.5
11,1012.9,1013.3,1015.2,2019-03-11 08:02,1011.3,2019-03-11 03:15,21.3,24.7,2019-03-11 11:57,19.8,2019-03-11 06:20,18.0,82,64,2019-03-11 17:00,2.2,20,8.6,320,2019-03-11 14:45,4.0,4.3,1.0,2019-03-11 05:52,2.0,2019-03-11 05:51,1.8,15.2,7.66,6.2,2.0,7,2019-03-11 12:00,8.4
12,1015.3,1015.7,1017.4,2019-03-12 23:46,1013.7,2019-03-12 14:43,22.5,26.0,2019-03-12 14:56,18.6,2019-03-12 06:06,16.6,70,52,2019-03-12 10:24,1.8,270,6.1,230,2019-03-12 18:33,0.0,0.0,0.0,...,0.0,...,10.5,88.5,20.82,7.2,4.6,10,2019-03-12 13:00,1.5
13,1017.6,1018.0,1019.2,2019-03-13 08:56,1016.1,2019-03-13 03:48,24.0,27.8,2019-03-13 10:54,20.9,2019-03-13 06:14,17.6,68,51,2019-03-13 10:52,1.9,30,7.3,330,2019-03-13 15:11,0.0,0.0,0.0,...,0.0,...,5.7,48.0,15.77,9.0,5.5,7,2019-03-13 12:00,5.0
14,1018.0,1018.4,1019.9,2019-03-14 06:42,1015.3,2019-03-14 15:11,24.1,27.7,2019-03-14 13:32,21.2,2019-03-14 03:43,17.6,67,51,2019-03-14 13:55,2.5,310,8.8,300,2019-03-14 16:03,0.0,0.0,0.0,...,0.0,...,8.1,68.0,17.89,7.3,3.9,9,2019-03-14 13:00,3.8
