觀測時間(day),測站氣壓(hPa),海平面氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),露點溫度(℃),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),降水時數(hour),最大十分鐘降水量(mm),最大十分鐘降水量起始時間(LST),最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間(LST),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),能見度(km),A型蒸發量(mm),日最高紫外線指數,日最高紫外線指數時間(LST),總雲量(0~10)
17,1022.4,1023.7,1024.5,2019-01-17 21:23,1020.1,2019-01-17 04:36,15.6,16.4,2019-01-17 13:45,14.7,2019-01-17 02:53,14.0,91,78,2019-01-17 23:51,2.4,60,11.4,80,2019-01-17 22:55,7.0,7.8,1.0,2019-01-17 00:49,2.5,2019-01-17 00:29,0.0,0.0,1.53,9.1,1.3,...,...,9.6
18,1021.1,1022.4,1024.3,2019-01-18 00:30,1018.4,2019-01-18 14:38,18.1,21.5,2019-01-18 13:09,14.8,2019-01-18 03:27,11.5,66,59,2019-01-18 11:01,3.4,60,13.4,80,2019-01-18 10:40,0.0,0.0,0.0,...,0.0,...,6.3,58.7,12.36,22.5,1.9,...,...,1.3
19,1018.8,1020.1,1021.0,2019-01-19 08:17,1017.0,2019-01-19 14:36,17.9,22.8,2019-01-19 12:09,13.2,2019-01-19 05:25,14.2,80,61,2019-01-19 00:19,1.0,200,4.3,190,2019-01-19 05:47,0.0,0.0,0.0,...,0.0,...,1.1,10.2,5.95,14.1,1.3,...,...,4.9
20,1019.7,1021.0,1023.1,2019-01-20 23:40,1017.5,2019-01-20 00:01,18.0,22.6,2019-01-20 11:20,15.1,2019-01-20 23:56,15.2,84,72,2019-01-20 11:19,2.1,70,9.4,40,2019-01-20 12:04,1.7,6.0,0.3,2019-01-20 15:01,0.5,2019-01-20 22:02,0.2,1.9,4.43,9.5,-0.5,...,...,9.6
21,1021.6,1022.9,1023.5,2019-01-21 08:37,1019.6,2019-01-21 13:35,15.1,16.2,2019-01-21 12:24,14.0,2019-01-21 03:51,12.9,87,81,2019-01-21 14:32,2.5,70,8.9,80,2019-01-21 12:08,5.5,9.8,0.5,2019-01-21 00:12,1.5,2019-01-21 02:36,0.0,0.0,1.98,11.1,-0.2,...,...,10.0
22,1021.3,1022.6,1022.7,2019-01-22 09:04,1020.0,2019-01-22 03:48,13.7,15.3,2019-01-22 00:01,12.6,2019-01-22 23:57,11.0,84,70,2019-01-22 17:45,1.1,70,6.3,70,2019-01-22 00:18,1.5,7.7,0.3,2019-01-22 07:30,1.0,2019-01-22 07:26,0.0,0.0,0.23,8.4,-1.2,...,...,8.4
23,1019.9,1021.2,1021.3,2019-01-23 09:04,1018.3,2019-01-23 14:12,15.8,18.1,2019-01-23 11:09,12.6,2019-01-23 01:09,9.4,66,58,2019-01-23 10:58,2.8,60,11.1,40,2019-01-23 10:12,0.0,0.0,0.0,...,0.0,...,0.4,3.7,6.83,13.0,1.3,...,...,7.6
24,1019.6,1020.9,1021.5,2019-01-24 09:29,1018.0,2019-01-24 15:05,17.5,20.5,2019-01-24 12:28,15.9,2019-01-24 04:29,10.8,65,58,2019-01-24 13:04,3.0,60,10.4,80,2019-01-24 18:12,0.0,0.0,0.0,...,0.0,...,6.2,57.3,12.51,13.3,3.0,...,...,4.6
25,1020.2,1021.5,1023.4,2019-01-25 23:50,1017.9,2019-01-25 13:19,17.8,23.4,2019-01-25 12:39,13.0,2019-01-25 06:49,12.6,72,60,2019-01-25 12:39,2.0,60,7.3,50,2019-01-25 16:46,0.0,0.0,0.0,...,0.0,...,4.3,39.7,9.89,13.9,2.2,...,...,3.8
26,1025.5,1026.8,1027.3,2019-01-26 09:51,1023.3,2019-01-26 00:02,15.2,17.6,2019-01-26 00:10,14.0,2019-01-26 14:40,7.8,62,56,2019-01-26 09:05,3.3,60,11.7,70,2019-01-26 10:04,0.0,0.0,0.0,...,0.0,...,0.0,0.0,0.82,16.4,1.7,...,...,9.4
27,1024.0,1025.3,1026.9,2019-01-27 09:26,1020.7,2019-01-27 23:58,15.3,17.4,2019-01-27 14:22,14.0,2019-01-27 02:44,8.6,64,61,2019-01-27 01:44,2.5,60,10.4,80,2019-01-27 11:10,0.0,0.0,0.0,...,0.0,...,2.5,23.0,8.09,19.3,1.8,...,...,6.6
28,1020.4,1021.7,1022.7,2019-01-28 09:06,1018.2,2019-01-28 14:47,17.1,23.7,2019-01-28 13:40,10.6,2019-01-28 06:19,11.2,69,57,2019-01-28 13:09,1.7,60,8.2,90,2019-01-28 19:26,0.0,0.0,0.0,...,0.0,...,5.7,52.3,12.10,19.3,1.9,...,...,3.6
29,1020.6,1021.9,1023.0,2019-01-29 08:47,1018.7,2019-01-29 14:50,19.7,23.2,2019-01-29 12:51,16.5,2019-01-29 06:15,13.0,66,58,2019-01-29 22:42,2.5,60,9.1,70,2019-01-29 14:13,0.0,0.0,0.0,...,0.0,...,6.8,62.3,13.84,20.6,3.1,...,...,5.9
30,1019.4,1020.6,1022.0,2019-01-30 09:33,1017.2,2019-01-30 23:59,19.5,25.4,2019-01-30 13:06,14.7,2019-01-30 06:42,13.6,70,50,2019-01-30 12:42,0.9,210,4.8,280,2019-01-30 14:02,0.0,0.0,0.0,...,0.0,...,2.6,23.8,9.34,15.0,1.9,...,...,6.3
31,1018.8,1020.0,1024.0,2019-01-31 23:46,1015.6,2019-01-31 03:50,19.2,27.6,2019-01-31 12:56,14.8,2019-01-31 07:02,13.1,68,52,2019-01-31 13:39,2.2,210,12.6,70,2019-01-31 20:27,0.0,0.0,0.0,...,0.0,...,3.6,32.9,10.62,16.4,1.9,...,...,6.8
01,1023.2,1024.5,1026.0,2019-02-01 09:52,1020.2,2019-02-01 23:59,14.9,16.4,2019-02-01 23:27,13.8,2019-02-01 04:44,10.1,73,69,2019-02-01 18:47,3.3,60,11.3,60,2019-02-01 00:39,0.0,0.0,0.0,...,0.0,...,0.0,0.0,0.50,13.3,1.3,...,...,9.4
02,1017.4,1018.7,1020.3,2019-02-02 00:01,1014.9,2019-02-02 14:34,18.8,26.9,2019-02-02 13:53,13.6,2019-02-02 04:10,13.5,72,52,2019-02-02 13:50,1.3,200,6.9,40,2019-02-02 01:20,0.0,0.0,0.0,...,0.0,...,3.1,28.2,12.73,15.8,2.2,...,...,6.8
03,1016.7,1017.9,1018.5,2019-02-03 08:47,1014.6,2019-02-03 13:54,20.7,28.6,2019-02-03 13:43,15.0,2019-02-03 04:59,15.6,74,55,2019-02-03 13:46,1.0,230,6.5,330,2019-02-03 14:46,0.0,0.0,0.0,...,0.0,...,4.8,43.6,12.79,9.3,-0.9,...,...,6.9
04,1019.2,1020.5,1022.4,2019-02-04 09:37,1016.8,2019-02-04 02:49,17.9,20.6,2019-02-04 01:00,16.8,2019-02-04 07:46,14.2,79,75,2019-02-04 14:10,2.4,60,9.6,70,2019-02-04 19:20,1.6,5.3,0.4,2019-02-04 05:03,1.0,2019-02-04 04:35,0.0,0.0,4.52,12.0,-1.2,...,...,10.0
05,1015.9,1017.2,1018.3,2019-02-05 08:17,1012.7,2019-02-05 14:17,18.1,21.4,2019-02-05 13:59,16.5,2019-02-05 08:15,14.4,79,70,2019-02-05 15:10,1.5,60,6.0,60,2019-02-05 11:18,0.5,2.4,0.5,2019-02-05 09:01,0.5,2019-02-05 08:55,0.1,0.9,7.04,12.1,-1.3,...,...,9.8
06,1013.4,1014.7,1016.8,2019-02-06 00:01,1010.1,2019-02-06 14:42,20.3,26.7,2019-02-06 13:26,16.2,2019-02-06 04:59,15.9,77,57,2019-02-06 11:33,1.2,70,7.9,60,2019-02-06 12:24,0.0,0.0,0.0,...,0.0,...,6.5,58.8,13.77,9.6,2.7,...,...,5.1
07,1014.3,1015.6,1017.2,2019-02-07 22:49,1011.0,2019-02-07 13:58,21.7,30.7,2019-02-07 13:12,17.3,2019-02-07 22:38,15.6,71,35,2019-02-07 14:20,2.0,200,9.2,280,2019-02-07 12:50,0.0,0.0,0.0,...,0.0,...,7.4,66.8,14.89,13.3,3.6,...,...,6.3
08,1017.2,1018.5,1019.8,2019-02-08 08:59,1015.3,2019-02-08 14:51,16.8,17.6,2019-02-08 01:18,15.8,2019-02-08 23:53,12.7,77,74,2019-02-08 01:18,2.1,60,8.7,80,2019-02-08 11:59,T,0.8,T,2019-02-08 23:43,T,2019-02-08 23:15,0.0,0.0,3.89,16.6,-1.5,...,...,10.0
09,1019.6,1020.9,1022.4,2019-02-09 20:51,1016.3,2019-02-09 02:57,16.3,17.5,2019-02-09 10:22,15.0,2019-02-09 23:31,12.8,80,77,2019-02-09 11:05,1.9,60,9.6,70,2019-02-09 23:37,T,3.8,T,2019-02-09 00:01,T,2019-02-09 00:01,0.0,0.0,0.82,16.4,-0.3,...,...,9.8
10,1022.2,1023.5,1024.1,2019-02-10 22:25,1020.4,2019-02-10 03:05,17.0,18.9,2019-02-10 13:22,15.0,2019-02-10 00:06,13.3,78,76,2019-02-10 11:44,3.0,70,11.0,40,2019-02-10 08:50,0.0,0.0,0.0,...,0.0,...,0.0,0.0,4.80,19.3,1.2,...,...,9.6
11,1024.8,1026.1,1026.2,2019-02-11 08:37,1023.3,2019-02-11 03:24,16.6,17.9,2019-02-11 12:43,15.6,2019-02-11 06:49,12.5,77,72,2019-02-11 12:59,3.3,60,11.6,80,2019-02-11 21:44,0.0,0.0,0.0,...,0.0,...,0.3,2.7,8.72,19.3,1.7,...,...,8.5
12,1022.1,1023.4,1024.4,2019-02-12 08:21,1019.1,2019-02-12 15:34,20.6,25.7,2019-02-12 13:44,16.7,2019-02-12 00:02,16.6,78,69,2019-02-12 13:30,3.0,60,11.0,60,2019-02-12 06:08,0.0,0.0,0.0,...,0.0,...,5.8,51.9,14.51,16.9,2.7,...,...,6.9
13,1021.9,1023.2,1024.1,2019-02-13 09:30,1020.4,2019-02-13 15:01,18.7,20.1,2019-02-13 13:43,17.6,2019-02-13 11:29,15.1,80,73,2019-02-13 13:15,2.3,70,10.1,30,2019-02-13 21:37,T,0.7,T,2019-02-13 11:05,T,2019-02-13 11:05,0.0,0.0,3.49,12.1,-1.0,...,...,9.4
14,1020.8,1022.1,1022.8,2019-02-14 09:35,1019.4,2019-02-14 02:32,18.9,21.0,2019-02-14 13:17,18.1,2019-02-14 04:14,15.3,80,74,2019-02-14 13:10,2.1,70,7.4,30,2019-02-14 00:14,0.0,0.0,0.0,...,0.0,...,0.0,0.0,3.68,11.3,1.2,...,...,9.6
15,1018.7,1020.0,1020.9,2019-02-15 08:59,1015.6,2019-02-15 15:06,21.2,27.8,2019-02-15 14:35,18.4,2019-02-15 05:06,16.7,76,53,2019-02-15 15:17,1.3,50,6.0,240,2019-02-15 15:27,0.0,0.0,0.0,...,0.0,...,3.5,31.1,12.07,9.3,1.9,...,...,9.1
16,1019.1,1020.4,1020.7,2019-02-16 08:15,1017.7,2019-02-16 13:47,18.0,19.5,2019-02-16 11:23,16.2,2019-02-16 23:59,14.0,78,73,2019-02-16 12:41,2.5,70,10.1,60,2019-02-16 20:19,0.0,0.0,0.0,...,0.0,...,0.0,0.0,4.89,19.9,1.8,...,...,9.9
17,1019.3,1020.6,1021.7,2019-02-17 09:00,1016.7,2019-02-17 15:56,17.0,19.4,2019-02-17 13:07,15.1,2019-02-17 04:57,13.0,77,72,2019-02-17 15:03,4.0,60,12.5,80,2019-02-17 13:41,0.0,0.0,0.0,...,0.0,...,0.7,6.2,9.90,22.0,2.2,...,...,9.5
18,1014.9,1016.2,1018.6,2019-02-18 00:18,1012.3,2019-02-18 15:52,20.3,24.6,2019-02-18 13:43,17.7,2019-02-18 00:01,16.6,80,72,2019-02-18 12:16,1.8,60,8.8,60,2019-02-18 04:26,0.3,0.5,0.2,2019-02-18 11:20,0.3,2019-02-18 11:03,0.3,2.7,7.87,14.4,-1.2,...,...,9.6
19,1017.2,1018.5,1019.8,2019-02-19 22:48,1014.0,2019-02-19 00:02,20.6,25.5,2019-02-19 15:07,15.9,2019-02-19 03:05,16.4,77,65,2019-02-19 13:48,1.1,60,8.9,280,2019-02-19 02:23,1.0,1.7,0.5,2019-02-19 01:38,1.0,2019-02-19 01:38,0.7,6.2,7.63,12.1,1.2,...,...,7.5
20,1018.6,1019.8,1020.2,2019-02-20 09:46,1016.8,2019-02-20 13:36,22.5,28.5,2019-02-20 12:12,18.9,2019-02-20 03:23,18.4,78,63,2019-02-20 11:59,0.9,30,5.8,20,2019-02-20 12:56,0.0,0.0,0.0,...,0.0,...,3.7,32.6,10.54,7.8,-2.6,...,...,8.4
21,1017.0,1018.3,1019.4,2019-02-21 00:01,1014.3,2019-02-21 15:22,21.6,25.5,2019-02-21 14:29,19.3,2019-02-21 20:01,17.4,77,67,2019-02-21 15:20,1.8,60,8.7,70,2019-02-21 08:12,T,1.5,T,2019-02-21 01:30,T,2019-02-21 01:30,1.6,14.1,10.58,14.0,-0.5,...,...,9.1
22,1017.2,1018.5,1020.0,2019-02-22 22:53,1014.9,2019-02-22 01:31,17.4,20.1,2019-02-22 00:01,15.4,2019-02-22 23:54,14.3,82,74,2019-02-22 22:36,1.6,70,11.1,70,2019-02-22 21:21,4.5,13.6,0.5,2019-02-22 16:13,2.0,2019-02-22 15:52,0.0,0.0,1.88,9.8,-1.0,...,...,10.0
23,1018.6,1019.9,1020.1,2019-02-23 06:13,1016.3,2019-02-23 14:52,14.4,15.5,2019-02-23 00:01,13.7,2019-02-23 05:34,10.3,77,69,2019-02-23 09:56,3.7,70,12.2,60,2019-02-23 09:29,3.0,8.6,1.0,2019-02-23 22:38,2.0,2019-02-23 22:21,0.0,0.0,2.24,11.6,-1.0,...,...,10.0
24,1016.3,1017.6,1018.4,2019-02-24 09:42,1014.4,2019-02-24 14:27,15.4,16.0,2019-02-24 15:08,14.4,2019-02-24 00:01,12.9,85,81,2019-02-24 00:04,2.5,60,8.4,80,2019-02-24 04:54,57.5,22.3,2.0,2019-02-24 01:04,6.5,2019-02-24 09:40,0.0,0.0,2.59,7.0,-0.2,...,...,10.0
25,1016.9,1018.2,1018.8,2019-02-25 22:51,1014.9,2019-02-25 15:19,17.3,20.1,2019-02-25 13:31,15.6,2019-02-25 00:01,14.7,85,77,2019-02-25 15:31,1.8,60,9.4,70,2019-02-25 23:43,0.5,2.7,0.1,2019-02-25 03:01,0.2,2019-02-25 02:50,0.2,1.7,6.53,10.0,-1.5,...,...,9.9
26,1017.1,1018.4,1019.5,2019-02-26 09:17,1014.5,2019-02-26 18:11,17.9,20.0,2019-02-26 15:17,16.7,2019-02-26 22:41,14.4,80,75,2019-02-26 14:40,3.0,60,10.9,70,2019-02-26 10:03,0.0,0.0,0.0,...,0.0,...,1.9,16.5,7.27,14.1,-1.1,...,...,8.3
27,1014.7,1015.9,1017.4,2019-02-27 08:20,1011.2,2019-02-27 15:35,20.0,24.2,2019-02-27 15:22,17.1,2019-02-27 00:20,16.9,83,69,2019-02-27 15:55,0.6,200,3.3,180,2019-02-27 04:11,0.2,1.7,0.1,2019-02-27 05:20,0.2,2019-02-27 05:16,1.4,12.2,8.57,6.9,1.2,...,...,9.1
28,1015.5,1016.8,1017.9,2019-02-28 21:00,1013.5,2019-02-28 01:28,18.7,20.7,2019-02-28 09:02,17.4,2019-02-28 21:57,15.9,84,80,2019-02-28 14:59,2.1,70,8.7,70,2019-02-28 14:16,0.0,0.0,0.0,...,0.0,...,0.1,0.9,3.88,11.1,1.2,...,...,9.9
01,1015.9,1017.2,1017.5,2019-03-01 07:19,1014.1,2019-03-01 14:48,19.6,23.7,2019-03-01 12:46,17.5,2019-03-01 00:01,16.6,82,75,2019-03-01 12:46,2.9,60,11.6,70,2019-03-01 09:07,0.0,0.0,0.0,...,0.0,...,2.4,20.8,11.46,16.0,1.9,...,...,9.3
02,1011.8,1013.0,1015.2,2019-03-02 00:01,1009.3,2019-03-02 14:20,21.6,27.1,2019-03-02 14:23,19.1,2019-03-02 01:31,18.4,82,69,2019-03-02 11:56,1.3,210,6.5,70,2019-03-02 00:18,0.0,0.0,0.0,...,0.0,...,3.4,29.3,12.71,8.3,2.8,...,...,8.5
03,1010.3,1011.6,1013.5,2019-03-03 23:44,1007.5,2019-03-03 05:40,18.6,21.1,2019-03-03 09:23,16.4,2019-03-03 16:53,16.7,89,84,2019-03-03 11:37,0.8,260,7.3,330,2019-03-03 10:40,12.5,7.3,1.5,2019-03-03 12:25,5.5,2019-03-03 12:20,0.0,0.0,1.65,7.5,-0.3,...,...,9.9
04,1015.2,1016.5,1017.0,2019-03-04 20:43,1012.7,2019-03-04 02:05,18.2,21.7,2019-03-04 12:49,16.6,2019-03-04 02:45,14.1,77,65,2019-03-04 13:42,3.1,60,12.1,40,2019-03-04 16:21,0.0,0.0,0.0,...,0.0,...,5.4,46.4,15.59,16.8,3.5,...,...,7.0
05,1012.9,1014.2,1016.1,2019-03-05 00:01,1008.5,2019-03-05 14:14,19.6,26.8,2019-03-05 14:09,15.8,2019-03-05 19:25,15.4,77,60,2019-03-05 15:08,2.5,60,10.5,50,2019-03-05 02:46,1.0,4.5,0.5,2019-03-05 18:36,0.5,2019-03-05 17:51,2.2,18.9,12.01,12.9,-1.4,...,...,7.5
06,1014.4,1015.7,1018.4,2019-03-06 23:48,1011.7,2019-03-06 03:30,17.5,20.1,2019-03-06 09:59,15.1,2019-03-06 22:26,15.4,87,82,2019-03-06 09:04,1.4,60,7.8,350,2019-03-06 10:10,12.5,10.9,1.0,2019-03-06 09:18,2.0,2019-03-06 17:11,0.1,0.9,3.01,14.0,-0.2,...,...,9.8
07,1019.2,1020.5,1021.2,2019-03-07 22:53,1017.0,2019-03-07 04:04,13.5,15.4,2019-03-07 00:49,12.1,2019-03-07 23:20,11.6,88,81,2019-03-07 13:37,3.1,70,12.0,30,2019-03-07 20:27,29.0,22.9,1.5,2019-03-07 08:50,5.0,2019-03-07 08:19,0.0,0.0,0.92,5.4,-0.2,...,...,10.0
08,1017.0,1018.3,1020.2,2019-03-08 00:46,1013.5,2019-03-08 23:19,15.3,17.9,2019-03-08 23:24,12.3,2019-03-08 00:01,15.1,99,91,2019-03-08 00:08,3.4,60,11.8,70,2019-03-08 15:21,16.5,18.6,1.0,2019-03-08 02:02,3.0,2019-03-08 01:58,0.0,0.0,4.62,13.1,-0.2,...,...,9.6
09,1011.3,1012.6,1014.7,2019-03-09 01:21,1008.2,2019-03-09 18:46,17.6,19.3,2019-03-09 17:09,16.2,2019-03-09 02:26,17.6,100,100,2019-03-09 00:01,0.7,200,4.5,180,2019-03-09 00:39,46.5,22.0,1.2,2019-03-09 08:52,5.0,2019-03-09 08:08,0.0,0.0,3.78,5.6,-2.4,...,...,10.0
10,1012.3,1013.6,1015.2,2019-03-10 20:58,1009.7,2019-03-10 00:01,16.9,19.7,2019-03-10 07:53,15.4,2019-03-10 20:49,16.6,98,87,2019-03-10 23:53,1.2,220,7.5,200,2019-03-10 02:03,24.0,11.4,4.0,2019-03-10 00:36,9.5,2019-03-10 00:24,0.0,0.0,2.62,11.1,-0.2,...,...,9.9
11,1014.1,1015.4,1015.9,2019-03-11 09:04,1012.2,2019-03-11 15:51,16.8,18.1,2019-03-11 12:26,15.7,2019-03-11 03:54,14.5,87,81,2019-03-11 12:46,2.3,60,9.9,80,2019-03-11 13:07,T,1.0,T,2019-03-11 04:15,T,2019-03-11 04:15,0.0,0.0,4.89,13.5,1.3,...,...,9.6
12,1015.2,1016.5,1016.7,2019-03-12 22:04,1012.8,2019-03-12 14:04,20.2,27.5,2019-03-12 14:08,14.6,2019-03-12 03:39,12.6,64,31,2019-03-12 14:47,2.2,60,6.8,60,2019-03-12 09:10,0.0,0.0,0.0,...,0.0,...,8.0,67.6,19.77,16.3,3.5,...,...,1.8
13,1017.6,1018.9,1019.4,2019-03-13 21:42,1016.0,2019-03-13 02:36,20.1,25.4,2019-03-13 14:11,14.6,2019-03-13 02:11,12.9,64,46,2019-03-13 12:12,2.2,50,9.9,70,2019-03-13 12:26,0.5,0.3,0.5,2019-03-13 15:48,0.5,2019-03-13 15:42,5.2,43.9,14.70,14.8,-2.8,...,...,4.3
14,1018.4,1019.6,1021.3,2019-03-14 21:50,1016.4,2019-03-14 15:03,19.5,24.4,2019-03-14 12:00,16.1,2019-03-14 04:30,14.2,72,57,2019-03-14 00:15,1.7,200,6.8,250,2019-03-14 10:59,0.0,0.0,0.0,...,0.0,...,1.4,11.8,8.70,12.8,-1.0,...,...,7.4
15,1021.5,1022.8,1023.3,2019-03-15 09:11,1019.9,2019-03-15 15:14,17.2,19.9,2019-03-15 14:00,15.0,2019-03-15 05:26,10.3,66,34,2019-03-15 15:09,2.1,60,8.4,70,2019-03-15 15:52,7.5,5.1,1.5,2019-03-15 03:44,4.0,2019-03-15 02:54,1.0,8.4,7.88,15.8,2.5,...,...,9.0
